song_id,title,genre,Рік запису,Хто записав,Місце запису,Респондент,Вік респондента/рік народження
32_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ (ПОЧАТОК),дума,1909 р.,Сластіон О.,м. Лютеньки Гадяцького повіту Полтавської губернії (нині Миргородського району Полтавської області),Гришко О.,32 р.
33_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА (ПОЧАТОК),дума,1909 р.,Сластіон О.,,Гришко О.,
33_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА (ПОЧАТОК),дума,1909 р.,Сластіон О.,,Гришко О.,
34_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО КІШКУ САМІЙЛА,дума,1909 р.,Сластіон О.,с. Лелюхівка Кобеляцького повіту Полтавської губернії (нині Новосанжарського району Полтавської області),Скубій І.,
35_Hrytsa_2007_Ukrainski_narodni_dumy,ПЛАЧ НЕВОЛЬНИКА,дума,,Сластіон О.,,Скубій І.,
36_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО МАРУСЮ БОГУСЛАВКУ,дума,,Сластіон О.,,Скубій І.,
37_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,1909 р.,Сластіон О.,,Скубій І.,
38_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО САМАРСЬКИХ БРАТІВ,дума,1909 р.,Сластіон О.,,Скубій І.,
39_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА,дума,1909 р.,Сластіон О.,,Скубій І.,
40_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЗІВСЬКИХ БРАТІВ (ПРО ПІХОТИНЦЯ),дума,1908 р.,Колесса Ф.,с. Решетилівка Полтавського повіту (нині Полтавського району),Дубина М.,65 р.
40_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЗІВСЬКИХ БРАТІВ (ПРО ПІХОТИНЦЯ),дума,,Колесса Ф.,,Дубина М.,
41_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,,Колесса Ф.,,Дубина М.,
42_Hrytsa_2007_Ukrainski_narodni_dumy,ПЛАЧ НЕВОЛЬНИКІВ,дума,1908 р.,Колесса Ф.,м. Миргород,Сластіон О.,
43_варіант_а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,1910 р.,Сластіон О.,,,
43_варіант_б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,1910 р.,Сластіон О.,,,
44_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,1909 р.,Сластіон О.,Зіньків Полтавської губернії (нині Полтавського району),Говтань С.,1888 р.
45_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО УДОВУ,дума,2 грудня 1908 р.,"Квітка К., Леся Українка",Крим,Гончаренко Г.,72 р.
46_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА,дума,1908 р.,"Квітка К., Леся Українка",м. Ялта,Гончаренко Г.,
47_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,1908 р.,"Квітка К., Леся Українка",м. Ялта,Гончаренко Г.,
48_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,1908 р.,"Квітка К., Леся Українка",м. Ялта,Гончаренко Г.,
